"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"196","Arc Rise Fantasia","Wii",2010,"Role-Playing","Ignition Entertainment",0.12,0,0.06,0.01,0.19
"197","Arc the Lad","PS",1995,"Role-Playing","Sony Computer Entertainment",0,0,1.1,0.01,1.11
"198","Arc the Lad","PSN",2010,"Role-Playing","Sony Computer Entertainment",0,0,0,0,0
"199","Arc the Lad Collection","PS",2002,"Role-Playing","Working Designs",0,0,0,0,0
"200","Arc the Lad II","PS",1996,"Role-Playing","Sony Computer Entertainment",0,0,0.92,0.13,1.05
"201","Arc the Lad II","PSN",2010,"Role-Playing","Sony Computer Entertainment",0,0,0,0,0
"202","Arc the Lad III","PS",1999,"Role-Playing","Sony Computer Entertainment",0,0,0.39,0.03,0.42
"203","Arc the Lad III","PSN",2011,"Role-Playing","Sony Computer Entertainment",0,0,0,0,0
"204","Arc the Lad: End of Darkness","PS2",2004,"Role-Playing","Sony Computer Entertainment",0.03,0.02,0,0.01,0.06
"205","Arc the Lad: End of Darkness","PS2",2005,"Role-Playing","Namco",0.03,0.02,0,0.01,0.06
"206","Arc the Lad: Kijin Fukkatsu","WS",2002,"Role-Playing","Bandai",0,0,0,0,0
"207","Arc the Lad: Twilight of the Spirits","PS2",2003,"Role-Playing","Sony Computer Entertainment",0.18,0.14,0,0.05,0.36
"208","Arc the Lad: Twilight of the Spirits","PS4",2016,"Role-Playing","Sony Computer Entertainment",0,0,0,0,0
"209","Arcana","SNES",1992,"Role-Playing","HAL Laboratory",0,0,0,0,0
"210","Arcania: Gothic 4","PC",2010,"Role-Playing","JoWood Productions",0.09,0.08,0,0.02,0.19
"211","Arcania: Gothic 4","PS3",2013,"Role-Playing","JoWood Productions",0,0,0,0,0
"212","Arcania: Gothic 4","PS4",2015,"Role-Playing","Nordic Games",0.04,0,0,0.01,0.05
"213","Arcania: Gothic 4","X360",2010,"Role-Playing","JoWood Productions",0.04,0.04,0.01,0.01,0.1
"214","Arcanum: Of Steamworks and Magick Obscura","PC",2001,"Role-Playing","Sierra Entertainment",0,0,0,0,0
"215","Archangel","PC",2002,"Role-Playing","Fishtank Interactive",0,0,0,0,0
"216","ArchLord","PC",2006,"Role-Playing","Codemasters",0,0,0,0,0
"217","Archlord 2","PC",2015,"Role-Playing","Webzen",0,0,0,0,0
"218","Arcus 1-2-3","SCD",1993,"Role-Playing","Wolf Team",0,0,0,0,0
"219","Arcus Odyssey","GEN",1991,"Role-Playing","Renovation",0,0,0,0,0
"220","Arcus Odyssey","SNES",1991,"Role-Playing","Unknown",0,0,0,0,0
"221","Aretha","GB",1990,"Role-Playing","Yanoman",0,0,0,0,0
"222","Aretha","SNES",1993,"Role-Playing","Yanoman",0,0,0,0,0
"223","Aretha II","GB",1991,"Role-Playing","Yanoman",0,0,0,0,0
"224","Aretha II: Ariel no Fushigi na Tabi","SNES",1994,"Role-Playing","Yanoman",0,0,0,0,0
"225","Aretha III","GB",1992,"Role-Playing","Yanoman",0,0,0,0,0
"226","Arle no Bouken: Mahou no Jewel","GB",2000,"Role-Playing","Compile",0,0,0,0,0
"227","Arms' Heart","PSN",2010,"Role-Playing","Hamster Corporation",0,0,0,0,0
"228","Arms' Heart","PSP",2010,"Role-Playing","Hamster Corporation",0,0,0,0,0
"229","Arubarea no Otome: Uruwashi no Seishikitachi","PS",1998,"Role-Playing","NCS",0,0,0,0,0
"230","Arubarea no Otome: Uruwashi no Seishikitachi","PSN",2009,"Role-Playing","Sony Computer Entertainment",0,0,0,0,0
"231","Arx Fatalis","PC",2002,"Role-Playing","JoWood Productions",0,0,0,0,0
"232","Arx Fatalis","XB",2003,"Role-Playing","DreamCatcher Interactive",0.04,0.01,0,0,0.05
"233","Arx Fatalis","XB",2003,"Role-Playing","Mindscape",0.04,0.01,0,0,0.05
"234","Ascend: Hand of Kul","X360",2013,"Role-Playing","Signal Studios",0,0,0,0,0
"235","Asda 2","PC",1970,"Role-Playing","Unknown",0,0,0,0,0
"236","Asda Story","PC",2008,"Role-Playing","Unknown",0,0,0,0,0
"237","Asdivine Hearts II","And",2018,"Role-Playing","Kemco",0,0,0,0,0
"238","Asdivine Hearts II","iOS",2018,"Role-Playing","Kemco",0,0,0,0,0
"239","Asdivine Hearts II","NS",2019,"Role-Playing","Kemco",0,0,0,0,0
"240","Asdivine Hearts II","PC",2018,"Role-Playing","Kemco",0,0,0,0,0
"241","Asdivine Hearts II","PS4",2019,"Role-Playing","Kemco",0,0,0,0,0
"242","Asdivine Hearts II","PSV",2019,"Role-Playing","Kemco",0,0,0,0,0
"243","Asdivine Hearts II","XOne",2018,"Role-Playing","Kemco",0,0,0,0,0
"244","ASH: Archaic Sealed Heat","DS",2007,"Role-Playing","Nintendo",0,0,0.12,0,0.12
"245","Asheron's Call","PC",1999,"Role-Playing","Microsoft",0,0,0,0,0
"246","Asheron's Call 2: Fallen Kings","PC",2002,"Role-Playing","Microsoft Game Studios",0,0,0,0,0
"247","Asheron's Call 2: Legions","PC",2005,"Role-Playing","Turbine Inc.",0,0,0,0,0
"248","Asheron's Call Dark Majesty","PC",2001,"Role-Playing","Microsoft",0,0,0,0,0
"249","Asheron's Call: Throne of Destiny","PC",2005,"Role-Playing","Turbine Inc.",0,0,0,0,0
"250","Astonishia Story","PC",1994,"Role-Playing","Unknown",0,0,0,0,0
"251","Astonishia Story","PSN",2010,"Role-Playing","Ubisoft",0,0,0,0,0
"252","Astonishia Story","PSP",2006,"Role-Playing","Ubisoft",0.03,0,0,0,0.03
"253","Astonishia Story: Forgotten Saga","PC",1997,"Role-Playing","Unknown",0,0,0,0,0
"254","Asuncia: Matsue no Jubaku","PS",1997,"Role-Playing","Xing Entertainment",0,0,0,0,0
"255","Atelier Annie: Alchemists of Sera Island","DS",2009,"Role-Playing","Gust",0.08,0,0.03,0.01,0.12
"256","Atelier Annie: Alchemists of Sera Island","DS",2009,"Role-Playing","NIS America",0.08,0,0.03,0.01,0.12
"257","Atelier Ayesha Plus: The Alchemist of Dusk","PSV",2015,"Role-Playing","Tecmo Koei",0,0,0.05,0,0.05
"258","Atelier Ayesha: The Alchemist of Dusk","PS3",2012,"Role-Playing","Tecmo Koei",0.06,0.04,0.14,0.02,0.27
"259","Atelier Ayesha: The Alchemist of Dusk","PS3",2013,"Role-Playing","Tecmo Koei",0.06,0.04,0.14,0.02,0.27
"260","Atelier Ayesha: The Alchemist of Dusk","PSV",2014,"Role-Playing","Tecmo Koei",0,0,0.05,0,0.05
"261","Atelier Escha & Logy Plus: Alchemists of the Dusk Sky","PSV",2015,"Role-Playing","Tecmo Koei",0,0,0.05,0,0.05
