"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"189","Family Guy: Back to the Multiverse","X360",2012,"Action-Adventure","Activision",0.14,0.09,0,0.02,0.25
"190","Far Cry 3: Classic Edition","PS4",2018,"Action-Adventure","Ubisoft",0,0,0.01,0,0.01
"191","Far Cry: Primal","PC",2016,"Action-Adventure","Ubisoft",0.07,0.16,0,0.02,0.25
"192","Far Cry: Primal","PS4",2016,"Action-Adventure","Ubisoft",0.63,1.61,0.07,0.41,2.73
"193","Far Cry: Primal","XOne",2016,"Action-Adventure","Ubisoft",0.51,0.41,0,0.09,1
"194","Fatal Frame 2: Wii Edition","Wii",2012,"Action-Adventure","Nintendo",0,0,0.1,0,0.11
"195","Feed and Grow: Fish","PC",2010,"Action-Adventure","Unknown",0,0,0,0,0
"196","Forgotton Anne","PS4",2018,"Action-Adventure","Square Enix",0,0,0,0,0
"197","Galaxy on Fire 2 Full HD","PC",2001,"Action-Adventure","Unknown",0,0,0,0,0
"198","Ghost of Tsushima","PS4",2019,"Action-Adventure","Sony Interactive Entertainment",0,0,0,0,0
"199","Gravity Rush","PSV",2012,"Action-Adventure","Sony Computer Entertainment",0.21,0.2,0.09,0.1,0.6
"200","Gravity Rush 2","PS4",2017,"Action-Adventure","Sony Interactive Entertainment",0.13,0.05,0.13,0.04,0.35
"201","Gravity Rush Remastered","PS4",2016,"Action-Adventure","Sony Computer Entertainment",0.02,0.06,0.05,0.02,0.16
"202","Gravity Rush Remastered","PS4",2016,"Action-Adventure","Sony Computer Entertainment Europe",0,0.02,0,0,0.02
"203","Guacamelee! 2","PC",1991,"Action-Adventure","Unknown",0,0,0,0,0
"204","Guacamelee! 2","PS4",NA,"Action-Adventure","Unknown",0,0,0,0,0
"205","Hades","PC",NA,"Action-Adventure","Unknown",0,0,0,0,0
"206","Half Dead","PC",2011,"Action-Adventure","Unknown",0,0,0,0,0
"207","Haunt","XBL",2012,"Action-Adventure","Microsoft Studios",0,0,0,0,0
"208","Hellblade: Senua's Sacrifice","NS",2019,"Action-Adventure","Ninja Theory",0,0,0,0,0
"209","Hellblade: Senua's Sacrifice","PC",2017,"Action-Adventure","Ninja Theory",0,0,0,0,0
"210","Hellblade: Senua's Sacrifice","PS4",2018,"Action-Adventure","505 Games",0.03,0.01,0,0.01,0.05
"211","Hellblade: Senua's Sacrifice","XOne",2018,"Action-Adventure","Microsoft Studios",0.02,0,0,0,0.03
"212","Heroes of Hammerwatch","PC",2018,"Action-Adventure","Crackshell",0,0,0,0,0
"213","Hitman 2","PC",2018,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
"214","Hitman 2","PS4",2018,"Action-Adventure","Warner Bros. Interactive Entertainment",0.19,0.22,0.02,0.08,0.51
"215","Hitman 2","XOne",2018,"Action-Adventure","Warner Bros. Interactive Entertainment",0.14,0.06,0,0.02,0.22
"216","Hollow Knight","NS",2018,"Action-Adventure","Team Cherry",0,0,0,0,0
"217","Hollow Knight","PC",2017,"Action-Adventure","Team Cherry",0,0,0,0,0
"218","Hotel Transylvania 3: Monsters Overboard","NS",2018,"Action-Adventure","Outright Games",0.01,0,0,0,0.01
"219","Hotel Transylvania 3: Monsters Overboard","PS4",2018,"Action-Adventure","Outright Games",0.03,0,0,0.01,0.04
"220","Hotel Transylvania 3: Monsters Overboard","XOne",2018,"Action-Adventure","Outright Games",0.04,0,0,0,0.04
"221","How to Train Your Dragon 2","3DS",2014,"Action-Adventure","Little Orbit",0.04,0.22,0,0.02,0.28
"222","How to Train Your Dragon 2","PS3",2014,"Action-Adventure","Little Orbit",0.03,0.06,0,0.02,0.1
"223","How to Train Your Dragon 2","Wii",2014,"Action-Adventure","Little Orbit",0.04,0.14,0,0.01,0.19
"224","How to Train Your Dragon 2","WiiU",2014,"Action-Adventure","Little Orbit",0.03,0.05,0,0.01,0.08
"225","How to Train Your Dragon 2","X360",2014,"Action-Adventure","Little Orbit",0.06,0.1,0,0.01,0.18
"226","Iconoclasts","PC",2018,"Action-Adventure","Bifrost Entertainment",0,0,0,0,0
"227","Iconoclasts","PS4",2018,"Action-Adventure","Bifrost Entertainment",0,0,0,0,0
"228","Iconoclasts","PSV",2018,"Action-Adventure","Bifrost Entertainment",0,0,0,0,0
"229","Immune - True Survival","PC",2007,"Action-Adventure","Unknown",0,0,0,0,0
"230","inFAMOUS: Second Son","PS4",2014,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"231","Insanely Twisted Shadow Planet","PC",2012,"Action-Adventure","Microsoft Studios",0,0,0,0,0
"232","Invasion: Brain Craving","PC",1998,"Action-Adventure","Unknown",0,0,0,0,0
"233","Invizimals Hidden Challenges","And",2013,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"234","Invizimals Hidden Challenges","iOS",2013,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"235","Invizimals: Battle of the Hunters","And",2016,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"236","Invizimals: Battle of the Hunters","iOS",2016,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"237","Invizimals: Revolution","And",2015,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"238","Invizimals: Revolution","iOS",2015,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"239","Invizimals: The Alliance","PSV",2014,"Action-Adventure","Sony Computer Entertainment",0,0.07,0,0.02,0.09
"240","Invizimals: The Lost Kingdom","PS3",2014,"Action-Adventure","Sony Computer Entertainment",0,0.02,0,0,0.02
"241","Invizimals: TV Tracker","And",2013,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"242","Invizimals: TV Tracker","iOS",2013,"Action-Adventure","Sony Computer Entertainment",0,0,0,0,0
"243","Ittle Dew 2","PC",2016,"Action-Adventure","Nicalis",0,0,0,0,0
"244","Ittle Dew 2","PS4",2016,"Action-Adventure","Nicalis",0,0,0,0,0
"245","Ittle Dew 2","XOne",2016,"Action-Adventure","Nicalis",0,0,0,0,0
"246","Judgment","PS4",2019,"Action-Adventure","Sega",0,0,0.22,0,0.22
"247","Just Cause 3","PC",2015,"Action-Adventure","Square Enix",0.03,0.12,0,0.01,0.16
"248","Just Cause 3","PS4",2015,"Action-Adventure","Square Enix",0.53,1.07,0.09,0.3,1.98
"249","Just Cause 3","XOne",2015,"Action-Adventure","Square Enix",0.52,0.41,0,0.09,1.01
"250","Just Cause 4","PC",2018,"Action-Adventure","Square Enix",0,0,0,0,0
"251","Just Cause 4","PS4",2018,"Action-Adventure","Square Enix",0.18,0.26,0.03,0.09,0.56
"252","Just Cause 4","XOne",2018,"Action-Adventure","Square Enix",0.17,0.09,0,0.03,0.29
"253","Kamiko","NS",2017,"Action-Adventure","Flyhigh Works",0,0,0,0,0
"254","Kamiwaza Wanda: Kira Kira Ichibangai Kikiippatsu!","3DS",2016,"Action-Adventure","FuRyu Corporation",0,0,0.02,0,0.02
"255","Kinect: Disneyland Adventures","X360",2011,"Action-Adventure","Microsoft Studios",1.73,0.43,0.02,0.23,2.41
"256","Legend of Kay Anniversary","NS",2018,"Action-Adventure","THQ Nordic",0,0.01,0,0,0.01
"257","Legends of Chima: Laval's Journey","DS",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0.03,0,0,0.03
"258","Legends of Chima: Laval's Journey","PSV",2013,"Action-Adventure","Warner Bros. Interactive Entertainment",0.01,0.11,0,0.04,0.16
"259","LEGO Batman 2: DC Super Heroes","3DS",2012,"Action-Adventure","Warner Bros. Interactive Entertainment",0.42,0.37,0,0.07,0.86
"260","LEGO Batman 2: DC Super Heroes","And",2012,"Action-Adventure","Warner Bros. Interactive Entertainment",0,0,0,0,0
