"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3280","Wallaby!! Usagi no Kuni no Kanagroo Race","PCE",1990,"Strategy","NCS",0,0,0,0,0
"3281","Wallaby!! Usagi no Kuni no Kanagroo Race","VC",2009,"Strategy","Hudson Soft",0,0,0,0,0
"3282","Wanderer","PC",NA,"Strategy","Unknown",0,0,0,0,0
"3283","Wannyon Idol Gakuen","GBA",2003,"Strategy","Culture Brain",0,0,0,0,0
"3284","War Breeds","PC",1984,"Strategy","Unknown",0,0,0,0,0
"3285","War for the Overworld","PC",2015,"Strategy","Unknown",0,0.01,0,0,0.01
"3286","War Front: Turning Point","PC",2007,"Strategy","CDV Software Entertainment",0,0,0,0,0
"3287","War in a Box: Paper Tanks","Linux",2014,"Strategy","DQ Team",0,0,0,0,0
"3288","War in a Box: Paper Tanks","OSX",2014,"Strategy","DQ Team",0,0,0,0,0
"3289","War in a Box: Paper Tanks","PC",2014,"Strategy","DQ Team",0,0,0,0,0
"3290","War in Middle Earth","ACPC",1989,"Strategy","Melbourne House",0,0,0,0,0
"3291","War in the Pacific: Admiral's Edition","PC",2009,"Strategy","Matrix Games",0,0,0,0,0
"3292","War Leaders: Clash of Nations","PC",2009,"Strategy","CDV Software Entertainment",0,0.02,0,0,0.02
"3293","War on Folvos","PC",2006,"Strategy","Lonely Troops",0,0,0,0,0
"3294","War RTS Deluxe","PC",2005,"Strategy","Atari",0,0,0,0,0
"3295","War Theatre","NS",2019,"Strategy","Arcade Distillery",0,0,0,0,0
"3296","War Theatre","PC",2019,"Strategy","Arcade Distillery",0,0,0,0,0
"3297","War Theatre","PS4",2019,"Strategy","Arcade Distillery",0,0,0,0,0
"3298","War Theatre","PSV",2019,"Strategy","Arcade Distillery",0,0,0,0,0
"3299","War Wind","PC",1996,"Strategy","SSI",0,0,0,0,0
