"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"2972","Talismania Deluxe","PC",2006,"Puzzle","PopCap Games",0,0,0,0,0
"2973","Tall Infinity","PS",2003,"Puzzle","Agetec",0,0,0,0,0
"2974","Tall Infinity","PSN",2010,"Puzzle","Sony Computer Entertainment",0,0,0,0,0
"2975","Tall Twins Tower","PS",2000,"Puzzle","Techno Soleil",0,0,0,0,0
"2976","Talon Man Remastered","Amig",2018,"Puzzle","Out of crumpet's:",0,0,0,0,0
"2977","Tangram Attack","3DS",2014,"Puzzle","Unknown",0,0,0,0,0
"2978","Tarepanda no GunPey","WS",1999,"Puzzle","Bandai",0,0,0,0,0
"2979","Teddy Factory","PC",2006,"Puzzle","eGames",0,0,0,0,0
"2980","Tele 7 Jeux: Mots Croisïes","Wii",2009,"Puzzle","Koch Media",0,0,0,0,0
"2981","Tele 7 Jeux: Mots Fleches","Wii",2008,"Puzzle","Koch Media",0,0,0,0,0
"2982","Telegraph Crosswords","DSiW",2010,"Puzzle","Sanuk Games",0,0,0,0,0
"2983","Telegraph Crosswords","PSN",2009,"Puzzle","Sanuk Games",0,0,0,0,0
"2984","Telegraph Sudoku & Kakuro","DSiW",2010,"Puzzle","Sanuk Games",0,0,0,0,0
"2985","Telegraph Sudoku & Kakuro","PSN",2010,"Puzzle","Sanuk Games",0,0,0,0,0
"2986","Tenchi Muyou! Rensa Hitsuyou","SAT",1997,"Puzzle","Pioneer LDC",0,0,0,0,0
"2987","Tesserae","GB",1993,"Puzzle","GameTek",0,0,0,0,0
"2988","Tesserae","GG",1993,"Puzzle","GameTek",0,0,0,0,0
"2989","Tesserae","PC",1993,"Puzzle","GameTek",0,0,0,0,0
"2990","TETRA's Escape","NS",NA,"Puzzle","Unknown",0,0,0,0,0
"2991","TETRA's Escape","PC",NA,"Puzzle","Unknown",0,0,0,0,0
"2992","TETRA's Escape","PS4",NA,"Puzzle","Unknown",0,0,0,0,0
"2993","TETRA's Escape","PSV",NA,"Puzzle","Unknown",0,0,0,0,0
"2994","TETRA's Escape","XOne",NA,"Puzzle","Unknown",0,0,0,0,0
"2995","Tetraminos","PSN",2011,"Puzzle","Big Ben Interactive",0,0,0,0,0
"2996","Tetris","GB",1989,"Puzzle","Nintendo",23.2,2.26,4.22,0.58,30.26
"2997","Tetris","NES",1988,"Puzzle","Nintendo",2.97,0.69,1.81,0.11,5.58
"2998","Tetris","NES",1989,"Puzzle","Nintendo",0,0,0,0,0
"2999","Tetris","PSN",2011,"Puzzle","Electronic Arts",0,0,0,0,0
"3000","Tetris","WS",2002,"Puzzle","Vanguard",0,0,0,0,0
"3001","Tetris (PSP)","PSN",2009,"Puzzle","Electronic Arts",0,0,0,0,0
"3002","Tetris (Tengen)","NES",1989,"Puzzle","Tengen",0,0,0,0,0
"3003","Tetris & Dr. Mario","SNES",1994,"Puzzle","Nintendo",0,0,0,0,0
"3004","Tetris 2","GB",1993,"Puzzle","Nintendo",0,0,0,0,0
"3005","Tetris 2","NES",1993,"Puzzle","Nintendo",0.62,0.13,0.21,0.02,0.98
"3006","Tetris 2","SNES",1994,"Puzzle","Nintendo",0,0,0,0,0
"3007","Tetris 2 (weekly jp sales)","GB",1992,"Puzzle","Nintendo",0,0,0.23,0,0.23
"3008","Tetris 2 (weekly jp sales)","GB",1993,"Puzzle","Nintendo",0,0,0.23,0,0.23
"3009","Tetris 2 + Bombliss","NES",1991,"Puzzle","BPS",0,0,0.32,0,0.32
"3010","Tetris 4D","DC",1998,"Puzzle","Bullet Proof Software",0,0,0,0,0
"3011","Tetris 64","N64",1998,"Puzzle","Seta Corporation",0,0,0,0,0
"3012","Tetris 99","NS",2019,"Puzzle","Nintendo",0,0,0,0,0
"3013","Tetris Attack","GB",1996,"Puzzle","Nintendo",0,0,0.23,0,0.23
"3014","Tetris Attack","SNES",1995,"Puzzle","Nintendo",0,0,0.15,0,0.15
"3015","Tetris Attack","SNES",1996,"Puzzle","Nintendo",0,0,0.15,0,0.15
"3016","Tetris Axis","3DS",2011,"Puzzle","Nintendo",0.2,0.14,0.06,0.03,0.44
"3017","Tetris Axis","3DS",2011,"Puzzle","Tetris Online",0.2,0.13,0.06,0.03,0.43
"3018","Tetris Blast","GB",1996,"Puzzle","Nintendo",0,0,0,0,0
"3019","Tetris DS","DS",2006,"Puzzle","Nintendo",0.64,0.07,1.35,0.08,2.13
"3020","Tetris DX","GB",1998,"Puzzle","Nintendo",1.06,0.6,0.2,0.07,1.93
"3021","Tetris DX","GBC",1998,"Puzzle","Nintendo",0,0,0,0,0
"3022","Tetris Effect","PS4",2018,"Puzzle","Sony Interactive Entertainment",0.19,0.01,0.01,0.05,0.25
"3023","Tetris Evolution","X360",2007,"Puzzle","THQ",0.08,0.02,0,0.01,0.11
"3024","Tetris Party","WW",2008,"Puzzle","Tetris Online",0,0,0,0,0
"3025","Tetris Party Deluxe","DS",2010,"Puzzle","Majesco",0.28,0.3,0.12,0.07,0.77
"3026","Tetris Party Deluxe","DS",2010,"Puzzle","Nintendo",0.29,0.3,0.12,0.07,0.78
"3027","Tetris Party Deluxe","Wii",2010,"Puzzle","Majesco",0.33,0.16,0.02,0.05,0.56
"3028","Tetris Party Deluxe","Wii",2010,"Puzzle","Nintendo",0.34,0.17,0.02,0.05,0.58
"3029","Tetris Party Live","DSiW",2010,"Puzzle","Tetris Online",0,0,0,0,0
"3030","Tetris Plus","GB",1997,"Puzzle","Jaleco",0,0,0,0,0
"3031","Tetris Plus","PS",1996,"Puzzle","Jaleco",2.1,0.24,0,0.07,2.4
"3032","Tetris Plus","PS",1996,"Puzzle","JVC",2.1,0.24,0,0.07,2.4
"3033","Tetris Plus","SAT",1996,"Puzzle","Jaleco",0,0,0,0,0
"3034","Tetris Splash","XBL",2007,"Puzzle","Tetris Online",0,0,0,0,0
"3035","Tetris Ultimate","3DS",2014,"Puzzle","Ubisoft",0,0.01,0,0,0.01
"3036","Tetris Ultimate","PC",2015,"Puzzle","Ubisoft",0,0,0,0,0
"3037","Tetris Ultimate","PS4",2014,"Puzzle","Ubisoft",0,0,0,0,0
"3038","Tetris Ultimate","PSV",2014,"Puzzle","Ubisoft",0,0.01,0,0,0.01
"3039","Tetris Ultimate","PSV",2015,"Puzzle","Ubisoft",0,0,0,0,0
"3040","Tetris Ultimate","XOne",2014,"Puzzle","Ubisoft",0,0,0,0,0
"3041","Tetris with Card Captor Sakura: Eternal Heart","PS",2000,"Puzzle","Arika",0,0,0,0,0
"3042","Tetris Worlds","GBA",2001,"Puzzle","THQ",1.25,0.39,0,0.06,1.71
"3043","Tetris Worlds","GC",2002,"Puzzle","THQ",0.17,0.04,0,0.01,0.22
"3044","Tetris Worlds","PC",2001,"Puzzle","THQ",0,0,0,0,0
"3045","Tetris Worlds","PS2",2002,"Puzzle","THQ",1.11,0.71,0,0.27,2.08
"3046","Tetris Worlds","XB",2002,"Puzzle","THQ",0,0,0,0,0
"3047","Tetris Worlds (Online Edition)","XB",2003,"Puzzle","THQ",0.15,0.04,0,0.01,0.2
"3048","Tetris: The Grand Master Ace","X360",2005,"Puzzle","AQ Interactive",0,0,0,0,0
"3049","Tetrisphere","N64",1997,"Puzzle","Nintendo",0.29,0.06,0,0,0.36
"3050","th!nk Logic Trainer","DS",2009,"Puzzle","Conspiracy Entertainment",0,0,0,0,0
"3051","th!nk Logic Trainer","Wii",2009,"Puzzle","Conspiracy Entertainment",0.01,0,0,0,0.01
"3052","th!nk Logic Trainer: Kids","DS",2009,"Puzzle","Conspiracy Entertainment",0.01,0,0,0,0.01
"3053","The Adventures of Cookie & Cream","PS2",2000,"Puzzle","Empire Interactive",0.09,0.07,0,0.02,0.18
"3054","The Adventures of Cookie & Cream","PS2",2001,"Puzzle","Agetec",0.09,0.07,0,0.02,0.18
"3055","The Angry Hand of God","XBL",2011,"Puzzle","Microsoft",0,0,0,0,0
"3056","The Brainies","SNES",1996,"Puzzle","Titus",0,0,0,0,0
"3057","The Bridge","NS",2017,"Puzzle","The Quantum Astrophysicists Guild",0,0,0,0,0
"3058","The chronicles of Emerland. Solitaire.","PC",2013,"Puzzle","Rainbow Games",0,0,0,0,0
"3059","The Clockwork Man","PC",2011,"Puzzle","Unknown",0,0,0,0,0
"3060","The Clockwork Man 2","PC",2011,"Puzzle","Avanquest",0,0,0,0,0
"3061","The Counting Kingdom","OSX",2014,"Puzzle","Little Worlds Studio",0,0,0,0,0
"3062","The Counting Kingdom","PC",2014,"Puzzle","Little Worlds Studio",0,0,0,0,0
"3063","The Cube","3DS",2013,"Puzzle","Funbox Media",0,0,0,0,0
"3064","The Cube","PS3",2012,"Puzzle","Funbox Media",0,0,0,0,0
"3065","The Cube","Wii",2012,"Puzzle","Funbox Media",0,0.02,0,0,0.02
