"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3385","Nil Admirari no Tenbin: Teito Genwaku Toukidan","PSV",2016,"Adventure","Idea Factory",0,0,0.03,0,0.03
"3386","Ninki Seiyuu no Tsukurikata","PSV",2018,"Adventure","Entergram",0,0,0,0,0
"3387","Nisenochigiri","PSP",2010,"Adventure","Idea Factory",0,0,0.02,0,0.02
"3388","Nisenochigiri: Omoide no Saki e","PSP",2011,"Adventure","Idea Factory",0,0,0.03,0,0.03
"3389","Nishimura Kyoutarou Travel Mystery: Akugyaku no Kisetsu - Tokyo - Nanki Shirahama Renzoku Satsujin Jiken","PSP",2009,"Adventure","Marvelous Interactive",0,0,0,0,0
"3390","Nizu no Senritsu Portable","PSN",2010,"Adventure","CyberFront",0,0,0,0,0
"3391","Nizu no Senritsu Portable","PSP",2009,"Adventure","CyberFront",0,0,0,0,0
"3392","Nizu no Senritsu Portable 2: Hi no Kioku","PSN",2010,"Adventure","CyberFront",0,0,0,0,0
"3393","Nizu no Senritsu Portable 2: Hi no Kioku","PSP",2010,"Adventure","CyberFront",0,0,0.01,0,0.01
"3394","No Fate! Only the Power of Will","PSN",2010,"Adventure","Alchemist",0,0,0,0,0
"3395","No Fate! Only the Power of Will","PSP",2010,"Adventure","Alchemist",0,0,0.01,0,0.01
"3396","No Fate! Only the Power of Will","X360",2010,"Adventure","Alchemist",0,0,0.01,0,0.01
"3397","Noble Ridge! 1-Hanashi & 2-Hanashi Box Edition","PC",2011,"Adventure","Unknown",0,0,0,0,0
"3398","Nobunaga Hiroku: Ge-Ten no Yume","PS",1997,"Adventure","Athena",0,0,0,0,0
"3399","Noctropolis","PC",1994,"Adventure","Electronic Arts",0,0,0,0,0
"3400","Nocturne","PC",1999,"Adventure","Gathering of Developers",0,0,0,0,0
"3401","NOeL 3: Mission on the Line","PS",1999,"Adventure","Pioneer LDC",0,0,0,0,0
"3402","NOeL 3: Mission on the Line","SAT",1998,"Adventure","Pioneer LDC",0,0,0,0,0
"3403","NOeL: La Neige","PS",1998,"Adventure","Pioneer LDC",0,0,0.07,0,0.07
"3404","NOeL: La Neige Special","PS",1998,"Adventure","Pioneer LDC",0,0,0,0,0
